year;date;title;authors;n_authors;col_code;volume;start_page;end_page;base_url;filename
2010;2010-04-15;Process identification of soil erosion in steep mountain regions;N. Konz, D. Baenninger, M. Konz, M. Nearing, and C. Alewell;5;1;14;675;686;https://hess.copernicus.org/articles/14/675/2010/;hess-14-675-2010.pdf
2010;2010-04-22;Evaluation of a bias correction method applied to downscaled precipitation and temperature reanalysis data for the Rhine basin;W. Terink, R. T. W. L. Hurkmans, P. J. J. F. Torfs, and R. Uijlenhoet;4;2;14;687;703;https://hess.copernicus.org/articles/14/687/2010/;hess-14-687-2010.pdf
2010;2010-04-27;CFD modelling approach for dam break flow studies;C. Biscarini, S. Di Francesco, and P. Manciola;3;1;14;705;718;https://hess.copernicus.org/articles/14/705/2010/;hess-14-705-2010.pdf
2010;2010-05-04;Spectral approach to seawater intrusion in heterogeneous coastal aquifers;C.-M. Chang and H.-D. Yeh;2;bw;14;719;727;https://hess.copernicus.org/articles/14/719/2010/;hess-14-719-2010.pdf
2010;2010-05-11;Comparison of algorithms and parameterisations for infiltration into organic-covered permafrost soils;Y. Zhang, S. K. Carey, W. L. Quinton, J. R. Janowicz, J. W. Pomeroy, and G. N. Flerchinger;6;1;14;729;750;https://hess.copernicus.org/articles/14/729/2010/;hess-14-729-2010.pdf
2010;2010-05-12;Analysis of surface soil moisture patterns in agricultural landscapes using Empirical Orthogonal Functions;W. Korres, C. N. Koyama, P. Fiener, and K. Schneider;4;bw;14;751;764;https://hess.copernicus.org/articles/14/751/2010/;hess-14-751-2010.pdf
2010;2010-05-17;Numerical study of the evaporation process and parameter estimation analysis of an evaporation experiment;K. Schneider-Zapp, O. Ippisch, and K. Roth;3;2;14;765;781;https://hess.copernicus.org/articles/14/765/2010/;hess-14-765-2010.pdf
2010;2010-05-21;Impact of climate change on freshwater ecosystems: a global-scale analysis of ecologically relevant river flow alterations;P. Döll and J. Zhang;2;1;14;783;799;https://hess.copernicus.org/articles/14/783/2010/;hess-14-783-2010.pdf
2010;2010-05-26;Factors influencing chloride deposition in a coastal hilly area and application to chloride deposition mapping;H. Guan, A. J. Love, C. T. Simmons, O. Makhnin, and A. S. Kayaalp;5;2;14;801;813;https://hess.copernicus.org/articles/14/801/2010/;hess-14-801-2010.pdf
2010;2010-05-26;Future high-mountain hydrology: a new parameterization of glacier retreat;M. Huss, G. Jouvet, D. Farinotti, and A. Bauder;4;2;14;815;829;https://hess.copernicus.org/articles/14/815/2010/;hess-14-815-2010.pdf
2010;2010-05-28;Modelling soil moisture at SMOS scale by use of a SVAT model over the Valencia Anchor Station;S. Juglea, Y. Kerr, A. Mialon, J.-P. Wigneron, E. Lopez-Baeza, A. Cano, A. Albitar, C. Millan-Scheiding, M. Carmen Antolin, and S. Delwart;10;2;14;831;846;https://hess.copernicus.org/articles/14/831/2010/;hess-14-831-2010.pdf
2010;2010-06-01;The application of GIS based decision-tree models for generating the spatial distribution of hydromorphic organic landscapes in relation to digital terrain data;R. Bou Kheir, P. K. Bøcher, M. B. Greve, and M. H. Greve;4;0;14;847;857;https://hess.copernicus.org/articles/14/847/2010/;hess-14-847-2010.pdf
2010;2010-06-01;Groundwater flow and storage within an alpine meadow-talus complex;A. F. McClymont, M. Hayashi, L. R. Bentley, D. Muir, and E. Ernst;5;2;14;859;872;https://hess.copernicus.org/articles/14/859/2010/;hess-14-859-2010.pdf
2010;2010-06-01;Plot and field scale soil moisture dynamics and subsurface wetness control on runoff generation in a headwater in the Ore Mountains;E. Zehe, T. Graeff, M. Morgner, A. Bauer, and A. Bronstert;5;0;14;873;889;https://hess.copernicus.org/articles/14/873/2010/;hess-14-873-2010.pdf
2010;2010-06-04;A steady-state saturation model to determine the subsurface travel time (STT) in complex hillslopes;T. Sabzevari, A. Talebi, R. Ardakanian, and A. Shamsai;4;bw;14;891;900;https://hess.copernicus.org/articles/14/891/2010/;hess-14-891-2010.pdf
2010;2010-06-04;Assessing the application of a laser rangefinder for determining snow depth in inaccessible alpine terrain;J. L. Hood and M. Hayashi;2;2;14;901;910;https://hess.copernicus.org/articles/14/901/2010/;hess-14-901-2010.pdf
2010;2010-06-07;Towards automatic calibration of 2-D flood propagation models;P. Fabio, G. T. Aronica, and H. Apel;3;bw;14;911;924;https://hess.copernicus.org/articles/14/911/2010/;hess-14-911-2010.pdf
2010;2010-06-14;Simulation of snow accumulation and melt in needleleaf forest environments;C. R. Ellis, J. W. Pomeroy, T. Brown, and J. MacDonald;4;0;14;925;940;https://hess.copernicus.org/articles/14/925/2010/;hess-14-925-2010.pdf
2010;2010-06-15;The relationship between subsurface hydrology and dissolved carbon fluxes for a sub-arctic catchment;S. W. Lyon, M. Mörth, C. Humborg, R. Giesler, and G. Destouni;5;bw;14;941;950;https://hess.copernicus.org/articles/14/941/2010/;hess-14-941-2010.pdf
2010;2010-06-16;Introducing a rainfall compound distribution model based on weather patterns sub-sampling;F. Garavaglia, J. Gailhard, E. Paquet, M. Lang, R. Garçon, and P. Bernardara;6;2;14;951;964;https://hess.copernicus.org/articles/14/951/2010/;hess-14-951-2010.pdf
2010;2010-06-17;Surface fluxes and water balance of spatially varying vegetation within a small mountainous headwater catchment;G. N. Flerchinger, D. Marks, M. L. Reba, Q. Yu, and M. S. Seyfried;5;0;14;965;978;https://hess.copernicus.org/articles/14/965/2010/;hess-14-965-2010.pdf
2010;2010-06-18;Influence of cracking clays on satellite estimated and model simulated soil moisture;Y. Y. Liu, J. P. Evans, M. F. McCabe, R. A. M. de Jeu, A. I. J. M. van Dijk, and H. Su;6;2;14;979;990;https://hess.copernicus.org/articles/14/979/2010/;hess-14-979-2010.pdf
2010;2010-06-22;Prediction of snowmelt derived streamflow in a wetland dominated prairie basin;X. Fang, J. W. Pomeroy, C. J. Westbrook, X. Guo, A. G. Minke, and T. Brown;6;0;14;991;1006;https://hess.copernicus.org/articles/14/991/2010/;hess-14-991-2010.pdf
2010;2010-06-24;A quality assessment of Spatial TDR soil moisture measurements in homogenous and heterogeneous media with laboratory experiments;T. Graeff, E. Zehe, S. Schlaeger, M. Morgner, A. Bauer, R. Becker, B. Creutzfeldt, and A. Bronstert;8;2;14;1007;1020;https://hess.copernicus.org/articles/14/1007/2010/;hess-14-1007-2010.pdf
2010;2010-06-24;Runoff generating processes in adjacent tussock grassland and pine plantation catchments as indicated by mean transit time estimation using tritium;M. K. Stewart and B. D. Fahey;2;0;14;1021;1032;https://hess.copernicus.org/articles/14/1021/2010/;hess-14-1021-2010.pdf
2010;2010-06-24;Bi-criteria evaluation of the MIKE SHE model for a forested watershed on the South Carolina coastal plain;Z. Dai, C. Li, C. Trettin, G. Sun, D. Amatya, and H. Li;6;0;14;1033;1046;https://hess.copernicus.org/articles/14/1033/2010/;hess-14-1033-2010.pdf
2010;2010-06-25;Probabilistic modelling of rainfall induced landslide hazard assessment;S. Kawagoe, S. Kazama, and P. R. Sarukkalige;3;2;14;1047;1061;https://hess.copernicus.org/articles/14/1047/2010/;hess-14-1047-2010.pdf
2010;2010-06-28;A triple-moment blowing snow-atmospheric model and its application in computing the seasonal wintertime snow mass budget;J. Yang, M. K. Yau, X. Fang, and J. W. Pomeroy;4;2;14;1063;1079;https://hess.copernicus.org/articles/14/1063/2010/;hess-14-1063-2010.pdf
2010;2010-06-28;Prospecting for safe (low fluoride) groundwater in the Eastern African Rift: the Arumeru District (Northern Tanzania);G. Ghiglieri, R. Balia, G. Oggiano, and D. Pittalis;4;0;14;1081;1091;https://hess.copernicus.org/articles/14/1081/2010/;hess-14-1081-2010.pdf
2010;2010-06-28;Comment on A praxis-oriented perspective of streamflow inference from stage observations – the method of Dottori et al. (2009) and the alternative of the Jones Formula, with the kinematic wave celerity computed on the looped rating curve by Koussis (2009);A. D. Koussis;1;bw;14;1093;1097;https://hess.copernicus.org/articles/14/1093/2010/;hess-14-1093-2010.pdf
2010;2010-06-28;Reply to Comment on A dynamic rating curve approach to indirect discharge measurement by Dottori et al. (2009) by Koussis (2009);F. Dottori and E. Todini;2;bw;14;1099;1107;https://hess.copernicus.org/articles/14/1099/2010/;hess-14-1099-2010.pdf
2010;2010-06-29;Monitoring of water and carbon fluxes using a land data assimilation system: a case study for southwestern France;C. Albergel, J.-C. Calvet, J.-F. Mahfouf, C. Rüdiger, A. L. Barbu, S. Lafont, J.-L. Roujean, J. P. Walker, M. Crapeau, and J.-P. Wigneron;10;1;14;1109;1124;https://hess.copernicus.org/articles/14/1109/2010/;hess-14-1109-2010.pdf
2010;2010-06-30;The utility of daily large-scale climate data in the assessment of climate change impacts on daily streamflow in California;E. P. Maurer, H. G. Hidalgo, T. Das, M. D. Dettinger, and D. R. Cayan;5;0;14;1125;1138;https://hess.copernicus.org/articles/14/1125/2010/;hess-14-1125-2010.pdf
2010;2010-07-02;Areal rainfall estimation using moving cars as rain gauges – a modelling study;U. Haberlandt and M. Sester;2;2;14;1139;1151;https://hess.copernicus.org/articles/14/1139/2010/;hess-14-1139-2010.pdf
2010;2010-07-02;On the uncertainty of stream networks derived from elevation data: the error propagation approach;T. Hengl, G. B. M. Heuvelink, and E. E. van Loon;3;bw;14;1153;1165;https://hess.copernicus.org/articles/14/1153/2010/;hess-14-1153-2010.pdf
2010;2010-07-02;Identification and mapping of soil erosion areas in the Blue Nile, Eastern Sudan using multispectral ASTER and MODIS satellite data and the SRTM elevation model;M. El Haj Tahir, A. Kääb, and C.-Y. Xu;3;2;14;1167;1178;https://hess.copernicus.org/articles/14/1167/2010/;hess-14-1167-2010.pdf
2010;2010-07-02;Effect of the spatial distribution of physical aquifer properties on modelled water table depth and stream discharge in a headwater catchment;C. Gascuel-Odoux, M. Weiler, and J. Molenat;3;1;14;1179;1194;https://hess.copernicus.org/articles/14/1179/2010/;hess-14-1179-2010.pdf
2010;2010-07-08;Hydrological effects of the temporal variability of the multiscaling of snowfall on the Canadian prairies;K. R. Shook and J. W. Pomeroy;2;0;14;1195;1203;https://hess.copernicus.org/articles/14/1195/2010/;hess-14-1195-2010.pdf
2010;2010-07-09;Simulation of the snowmelt runoff contributing area in a small alpine basin;C. M. DeBeer and J. W. Pomeroy;2;0;14;1205;1219;https://hess.copernicus.org/articles/14/1205/2010/;hess-14-1205-2010.pdf
2010;2010-07-09;Stochastic rainfall analysis for storm tank performance evaluation;I. Andrés-Doménech, A. Montanari, and J. B. Marco;3;0;14;1221;1232;https://hess.copernicus.org/articles/14/1221/2010/;hess-14-1221-2010.pdf
2010;2010-07-13;Catchment conceptualisation for examining applicability of chloride mass balance method in an area with historical forest clearance;H. Guan, A. J. Love, C. T. Simmons, J. Hutson, and Z. Ding;5;1;14;1233;1245;https://hess.copernicus.org/articles/14/1233/2010/;hess-14-1233-2010.pdf
2010;2010-07-15;Uncertainties in climate change projections and regional downscaling in the tropical Andes: implications for water resources management;W. Buytaert, M. Vuille, A. Dewulf, R. Urrutia, A. Karmalkar, and R. Célleri;6;2;14;1247;1258;https://hess.copernicus.org/articles/14/1247/2010/;hess-14-1247-2010.pdf
2010;2010-07-15;A global and high-resolution assessment of the green, blue and grey water footprint of wheat;M. M. Mekonnen and A. Y. Hoekstra;2;0;14;1259;1276;https://hess.copernicus.org/articles/14/1259/2010/;hess-14-1259-2010.pdf
2010;2010-07-15;A consistent set of trans-basin floods in Germany between 1952–2002;S. Uhlemann, A. H. Thieken, and B. Merz;3;0;14;1277;1295;https://hess.copernicus.org/articles/14/1277/2010/;hess-14-1277-2010.pdf
2010;2010-07-16;Sources of uncertainty in climate change impacts on river discharge and groundwater in a headwater catchment of the Upper Nile Basin, Uganda;D. G. Kingston and R. G. Taylor;2;bw;14;1297;1308;https://hess.copernicus.org/articles/14/1297/2010/;hess-14-1297-2010.pdf
2010;2010-07-16;Dynamic neural networks for real-time water level predictions of sewerage systems-covering gauged and ungauged sites;Yen-Ming Chiang, Li-Chiu Chang, Meng-Jung Tsai, Yi-Fung Wang, and Fi-John Chang;5;0;14;1309;1319;https://hess.copernicus.org/articles/14/1309/2010/;hess-14-1309-2010.pdf
2010;2010-07-20;A flume experiment on the effect of constriction shape on the formation of forced pools;D. M. Thompson and C. R. McCarrick;2;0;14;1321;1330;https://hess.copernicus.org/articles/14/1321/2010/;hess-14-1321-2010.pdf
2010;2010-07-26;Measurements and modelling of snowmelt and turbulent heat fluxes over shrub tundra;D. Bewley, R. Essery, J. Pomeroy, and C. Ménard;4;bw;14;1331;1340;https://hess.copernicus.org/articles/14/1331/2010/;hess-14-1331-2010.pdf
2010;2010-07-26;Tidal propagation in an oceanic island with sloping beaches;Y.-C. Chang, D.-S. Jeng, and H.-D. Yeh;3;bw;14;1341;1351;https://hess.copernicus.org/articles/14/1341/2010/;hess-14-1341-2010.pdf
2010;2010-07-29;Evaluation of Penman-Monteith model applied to a maize field in the arid area of northwest China;W.-Z. Zhao, X.-B. Ji, E.-S. Kang, Z.-H. Zhang, and B.-W. Jin;5;bw;14;1353;1364;https://hess.copernicus.org/articles/14/1353/2010/;hess-14-1353-2010.pdf
2010;2010-07-29;Laboratory evidence for enhanced infiltration of ion load during snowmelt;G. Lilbæk and J. W. Pomeroy;2;0;14;1365;1374;https://hess.copernicus.org/articles/14/1365/2010/;hess-14-1365-2010.pdf
2010;2010-07-29;Shallow soil moisture – ground thaw interactions and controls – Part 1: Spatiotemporal patterns and correlations over a subarctic landscape;X. J. Guan, C. J. Westbrook, and C. Spence;3;0;14;1375;1386;https://hess.copernicus.org/articles/14/1375/2010/;hess-14-1375-2010.pdf
2010;2010-07-29;Shallow soil moisture – ground thaw interactions and controls – Part 2: Influences of water and energy fluxes;X. J. Guan, C. Spence, and C. J. Westbrook;3;0;14;1387;1400;https://hess.copernicus.org/articles/14/1387/2010/;hess-14-1387-2010.pdf
2010;2010-07-30;On the importance of sublimation to an alpine snow mass balance in the Canadian Rocky Mountains;M. K. MacDonald, J. W. Pomeroy, and A. Pietroniro;3;1;14;1401;1415;https://hess.copernicus.org/articles/14/1401/2010/;hess-14-1401-2010.pdf
2010;2010-08-02;Analysis of intra-country virtual water trade strategy to alleviate water scarcity in Iran;M. Faramarzi, H. Yang, J. Mousavi, R. Schulin, C. R. Binder, and K. C. Abbaspour;6;0;14;1417;1433;https://hess.copernicus.org/articles/14/1417/2010/;hess-14-1417-2010.pdf
2010;2010-08-04;Explicit simulations of stream networks to guide hydrological modelling in ungauged basins;S. Stoll and M. Weiler;2;0;14;1435;1448;https://hess.copernicus.org/articles/14/1435/2010/;hess-14-1435-2010.pdf
2010;2010-08-04;The potential for remote sensing and hydrologic modelling to assess the spatio-temporal dynamics of ponds in the Ferlo Region (Senegal);V. Soti, C. Puech, D. Lo Seen, A. Bertran, C. Vignolles, B. Mondet, N. Dessay, and A. Tran;8;1;14;1449;1464;https://hess.copernicus.org/articles/14/1449/2010/;hess-14-1449-2010.pdf
2010;2010-08-05;Using flushing rate to investigate spring-neap and spatial variations of gravitational circulation and tidal exchanges in an estuary;D. C. Shaha, Y.-K. Cho, G.-H. Seo, C.-S. Kim, and K. T. Jung;5;2;14;1465;1476;https://hess.copernicus.org/articles/14/1465/2010/;hess-14-1465-2010.pdf
2010;2010-08-06;Stream depletion rate with horizontal or slanted wells in confined aquifers near a stream;P.-R. Tsou, Z.-Y. Feng, H.-D. Yeh, and C.-S. Huang;4;0;14;1477;1485;https://hess.copernicus.org/articles/14/1477/2010/;hess-14-1477-2010.pdf
2010;2010-08-06;Analysis of the energy balance closure over a FLUXNET boreal forest in Finland;J. M. Sánchez, V. Caselles, and E. M. Rubio;3;0;14;1487;1497;https://hess.copernicus.org/articles/14/1487/2010/;hess-14-1487-2010.pdf
2010;2010-08-10;Accurate LAI retrieval method based on PROBA/CHRIS data;W. J. Fan, X. R. Xu, X. C. Liu, B. Y. Yan, and Y. K. Cui;5;0;14;1499;1507;https://hess.copernicus.org/articles/14/1499/2010/;hess-14-1499-2010.pdf
2010;2010-08-10;Soil moisture modelling of a SMOS pixel: interest of using the PERSIANN database over the Valencia Anchor Station;S. Juglea, Y. Kerr, A. Mialon, E. Lopez-Baeza, D. Braithwaite, and K. Hsu;6;1;14;1509;1525;https://hess.copernicus.org/articles/14/1509/2010/;hess-14-1509-2010.pdf
2010;2010-08-10;Extraction of thalweg networks from DTMs: application to badlands;N. Thommeret, J. S. Bailly, and C. Puech;3;2;14;1527;1536;https://hess.copernicus.org/articles/14/1527/2010/;hess-14-1527-2010.pdf
2010;2010-08-13;Integrated response and transit time distributions of watersheds by combining hydrograph separation and long-term transit time modeling;M. C. Roa-García and M. Weiler;2;bw;14;1537;1549;https://hess.copernicus.org/articles/14/1537/2010/;hess-14-1537-2010.pdf
2010;2010-08-13;On the reproducibility and repeatability of laser absorption spectroscopy measurements for δ2H and δ18O isotopic analysis;D. Penna, B. Stenni, M. Šanda, S. Wrede, T. A. Bogaard, A. Gobbi, M. Borga, B. M. C. Fischer, M. Bonazza, and Z. Chárová;10;bw;14;1551;1566;https://hess.copernicus.org/articles/14/1551/2010/;hess-14-1551-2010.pdf
2010;2010-08-17;A method for parameterising roughness and topographic sub-grid scale effects in hydraulic modelling from LiDAR data;A. Casas, S. N. Lane, D. Yu, and G. Benito;4;2;14;1567;1579;https://hess.copernicus.org/articles/14/1567/2010/;hess-14-1567-2010.pdf
2010;2010-08-17;Changes in flood frequencies in Switzerland since 1500;P. Schmocker-Fackel and F. Naef;2;1;14;1581;1594;https://hess.copernicus.org/articles/14/1581/2010/;hess-14-1581-2010.pdf
2010;2010-08-19;The ability of a GCM-forced hydrological model to reproduce global discharge variability;F. C. Sperna Weiland, L. P. H. van Beek, J. C. J. Kwadijk, and M. F. P. Bierkens;4;2;14;1595;1621;https://hess.copernicus.org/articles/14/1595/2010/;hess-14-1595-2010.pdf
2010;2010-08-24;A past discharges assimilation system for ensemble streamflow forecasts over France – Part 1: Description and validation of the assimilation system;G. Thirel, E. Martin, J.-F. Mahfouf, S. Massart, S. Ricci, and F. Habets;6;0;14;1623;1637;https://hess.copernicus.org/articles/14/1623/2010/;hess-14-1623-2010.pdf
